RREG,HHNUM,RRPL,RPSU,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6_DTLEFT,RQ6M_DTLEFT,RQ6Y_DTLEFT,RQ7_MSTAT,RQ8_HGC,RQ9_2DGT,RQ10_REASON,RQ11_BASE,RQ12_NCOUNTRY,RQ13_STAY,RQ14_INDWORK,RQ15_2DGT,RQ16_2DGT,RQ17_AVEMINC,RQ18_NOMONTH,RQ19_RET,RQ20_DTRET,RQ20M_DTRET,RQ20Y_DTRET,RQ21_REASON,RQ22_DTEXP,RQ22M_DTEXP,RQ22Y_DTEXP,RQ23_CASHREM,RQ24_CASHAMT,RQ25_MODE,RQ26_REMSPENT,RQ261C_CONSUM,RQ261P_CONSUM,RQ262C_INVEST,RQ262P_INVEST,RQ263C_SAVINGS,RQ263P_SAVINGS,RQ264C_GIFT,RQ264P_GIFT,RQ265C_OTHERS,Q265P_OTHERS,RQ27_RET6MOS,RQ28_CASHHOME,RQ29_INKIND,RQ30_KINDAMT,RSWGT,RPRRCD,RP6M_IND
11,0996,055,00396,03,04,2,30,02,112015,11,2015,1,4,52,1,1,234,24,1,91,96,0025000,60,1,112017,11,2017,2,      ,  ,    ,1,  90000,1,1080        4020    ,1,080, ,   , ,   ,4,020, ,   ,2,       ,1,0010000,000453.5590,    ,2
11,0997,055,00314,03,03,1,21,01,072018,07,2018,1,8, 9,1,2,223,12,1,83,50,0100000,02,2,      ,  ,    , ,072019,07,2019,1,  24000,1,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000517.8263,    ,1
11,0998,055,00314,02,02,2,36,03,082018,08,2018,2,7, 9,1,1,231,88,1,91,96,0018000,60,2,      ,  ,    , ,888888,88,8888,1,  18000,6,1100                ,1,100, ,   , ,   , ,   , ,   ,1,0200000,2,       ,000358.5066,    ,1
11,0999,055,00314,07,14,2,40,03,062018,06,2018,1,7,91,1,1,211,24,1,91,96,0025000,60,2,      ,  ,    , ,062020,06,2020,1,  30000,5,1080    3020        ,1,080, ,   ,3,020, ,   , ,   ,1,0100000,1,0027000,000358.5066,    ,1
11,1000,053,00448,03,04,2,36,01,032016,03,2016,1,4,52,1,2,212,36,1,92,10,0040000,30,2,      ,  ,    , ,032019,03,2019,1,  30000,5,1070    30204010    ,1,070, ,   ,3,020,4,010, ,   ,2,       ,2,       ,000468.9337,    ,1
11,1001,054,00402,02,02,2,32,02,122017,12,2017,2,2,91,1,1,233,88,1,91,96,0020000,22,2,      ,  ,    , ,888888,88,8888,1,  82000,1,10502040    4010    ,1,050,2,040, ,   ,4,010, ,   ,2,       ,1,0007000,000382.3780,    ,1
11,1002,054,00402,06,19,2,55,02,042015,04,2015,2,4,91,1,1,233,24,1,91,96,0020000,50,1,092018,09,2018,2,      ,  ,    ,1,  30000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,1,0050000,2,       ,000244.4213,    ,1
11,1003,054,00402,02,02,2,28,01,022017,02,2017,2,7,32,1,1,233,24,1,91,96,0021000,19,2,      ,  ,    , ,022019,02,2019,1,  56000,1,10502050            ,1,050,2,050, ,   , ,   , ,   ,2,       ,2,       ,000382.3780,    ,1
11,1004,054,00402,04,08,2,30,01,072016,07,2016,2,4,52,1,1,231,48,1,53,96,0018000,26,2,      ,  ,    , ,072020,07,2020,1,  71000,5,10502050            ,1,050,2,050, ,   , ,   , ,   ,2,       ,2,       ,000382.3780,    ,1
11,1005,054,00484,02,02,2,47,02,122016,12,2016,2,4,92,1,1,231,24,1,91,96,0018000,58,2,      ,  ,    , ,122018,12,2018,1,  30000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000305.7936,    ,1
11,1006,054,00484,02,02,2,43,01,052015,05,2015,2,4,91,1,1,234,24,1,91,96,0015000,24,1,052017,05,2017,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000294.7382,    ,2
08,1007,054,00176,81,04,2,49,01,122017,12,2017,2,5,14,6, ,300,88,1,52,47,0050000,09,2,      ,  ,    , ,888888,88,8888,1,   9000,5,1090    3010        ,1,090, ,   ,3,010, ,   , ,   ,2,       ,1,0004000,000328.8397,    , 
08,1008,054,00020,02,02,2,31,01,112016,11,2016,2,7,91,1,1,235,25,1,91,96,0012000,22,2,      ,  ,    , ,122018,12,2018,1,  30000,5,1090            5DEB,1,090, ,   , ,   , ,   ,5,***,2,       ,2,       ,000382.3714,    ,1
08,1009,054,00020,02,02,2,44,04,012018,01,2018,2,7,52,1,1,221,24,1,91,96,0022000,50,2,      ,  ,    , ,012020,01,2020,1,  95000,5,10502050            ,1,050,2,050, ,   , ,   , ,   ,2,       ,2,       ,000290.7654,    ,1
08,1010,054,00410,01,01,1,46,02,092017,09,2017,2,7, 9,4, ,223,00,2,  ,  ,       ,  ,1,092017,09,2017,3,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000288.7290,    ,2
08,1010,054,00410,02,02,2,48,02,092017,09,2017,2,9,26,4, ,223,00,2,  ,  ,       ,  ,1,092017,09,2017,3,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000309.3996,    ,2
08,1011,054,00332,02,02,2,27,02,052018,05,2018,2,3,52,1,1,233,24,1,91,96,0022000,28,2,      ,  ,    , ,052020,05,2020,1,  42000,5,105020403010        ,1,050,2,040,3,010, ,   , ,   ,2,       ,2,       ,000385.2038,    ,1
08,1012,056,00104,02,02,2,38,01,092017,09,2017,2,4, 9,1,1,233,24,1,91,96,0019500,12,2,      ,  ,    , ,092019,09,2019,1,  65000,5,10802015    4005    ,1,080,2,015, ,   ,4,005, ,   ,2,       ,2,       ,000286.4299,    ,1
08,1013,056,00104,04,03,1,26,05,082018,08,2018,1,8, 9,1,2,214,10,1,83,50,0050000,30,2,      ,  ,    , ,062019,06,2019,1,  20800,1,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000462.3228,    ,1
08,1014,053,00244,03,04,2,30,02,052018,05,2018,1,7,21,1,1,234,24,1,21,42,0128000,24,2,      ,  ,    , ,052020,05,2020,1,  20000,5,1080    3020        ,1,080, ,   ,3,020, ,   , ,   ,1,0300000,1,0035000,000339.8857,    ,1
08,1015,055,00387,02,02,2,30,02,082018,08,2018,2,7,61,1,1,234,24,1,51,55,0030000,48,2,      ,  ,    , ,082020,08,2020,1,  20000,5,1090    3010        ,1,090, ,   ,3,010, ,   , ,   ,1,0030000,1,0030000,000378.4442,    ,1
08,1016,053,00088,03,04,2,34,02,082017,08,2017,1,8,52,1,1,211,24,1,91,96,0030000,24,2,      ,  ,    , ,082019,08,2019,1,   6000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000349.4233,    ,1
08,1017,053,00088,02,16,2,39,02,072017,07,2017,4,4,52,1,1,234,24,1,91,96,0035000,36,2,      ,  ,    , ,072019,07,2019,1,  30000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,1,0100000,1,0036500,000265.7108,    ,1
14,1018,025,00067,03,03,1,37,01,102017,10,2017,1,7,41,2,1,223,24,1,52,47,0025000,11,2,      ,  ,    , ,102019,10,2019,1,  33000,5,1090    3010        ,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,000132.5791,    ,1
14,1019,025,00067,01,01,1,46,02,122016,12,2016,2,6,61,1,1,223,24,1,71,41,0025000,45,2,      ,  ,    , ,122018,12,2018,1,  43000,5,10802020            ,1,080,2,020, ,   , ,   , ,   ,2,       ,2,       ,000139.5828,    ,1
14,1020,024,00131,04,04,2,31,01,092018,09,2018,4,7,41,1,1,232,36,1,91,96,0022000,00,2,      ,  ,    , ,092021,09,2021,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000143.6254,    ,1
14,1021,024,00131,02,02,2,40,01,082017,08,2017,2,4,92,1,1,233,36,1,91,96,0020600,13,2,      ,  ,    , ,082020,08,2020,1,  37000,5,10802020            ,1,080,2,020, ,   , ,   , ,   ,2,       ,2,       ,000119.0023,    ,1
14,1022,024,00131,02,02,2,41,01,022018,02,2018,2,4,91,1,1,231,24,1,91,96,0035000,07,2,      ,  ,    , ,022020,02,2020,1,  37000,5,1070201030104010    ,1,070,2,010,3,010,4,010, ,   ,2,       ,2,       ,000119.0023,    ,1
14,1023,026,00121,06,02,2,44,01,022014,02,2014,2,7,92,1,1,213,24,1,91,96,0030000,24,1,022016,02,2016,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000137.4590,    ,2
14,1024,026,00121,09,04,2,24,01,082018,08,2018,4,6,92,1,1,221,24,1,91,96,0012000,01,2,      ,  ,    , ,082020,08,2020,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000179.4153,    ,1
14,1025,026,00121,03,02,2,40,02,092015,09,2015,2,8,92,1,1,211,24,1,91,96,0028000,55,1,092017,09,2017,2,      ,  ,    ,1,  62000,5,1090    30084002    ,1,090, ,   ,3,008,4,002, ,   ,2,       ,2,       ,000137.4590,    ,2
14,1026,026,00121,02,02,2,60,02,032015,03,2015,2,6,92,1,1,234,48,1,91,96,0030000,42,2,      ,  ,    , ,032019,03,2019,1,  60000,5,1095    3005        ,1,095, ,   ,3,005, ,   , ,   ,2,       ,2,       ,000115.1535,    ,1
14,1027,025,00125,02,02,2,50,03,112013,11,2013,2,8,92,1,1,400,24,1,91,96,0040000,56,1,082018,08,2018,2,      ,  ,    ,1,  65000,5,108020103010        ,1,080,2,010,3,010, ,   , ,   ,1,0080000,2,       ,000151.1039,    ,1
14,1028,025,00125,02,02,2,42,02,112015,11,2015,2,4,92,1,1,221,24,1,91,96,0018000,36,1,112016,11,2016,1,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000151.9059,    ,2
14,1029,025,00125,04,04,2,23,01,032018,03,2018,1,7,92,1,1,232,24,1,91,96,0020000,06,2,      ,  ,    , ,032020,03,2020,1,  40000,5,1095            5DEB,1,095, ,   , ,   , ,   ,5,***,2,       ,2,       ,000198.2718,    ,1
14,1030,025,00096,02,07,1,42,05,122013,12,2013,2,8,22,1,1,500,60,1,22,86,0100000,60,2,      ,  ,    , ,122018,12,2018,1, 300000,1,107020203010        ,1,070,2,020,3,010, ,   , ,   ,2,       ,2,       ,000129.3378,    ,1
14,1031,025,00096,02,02,2,43,01,092016,09,2016,2,4,51,1,1,233,36,1,91,96,0020000,24,2,      ,  ,    , ,092019,09,2019,1,  60000,5,108020103010        ,1,080,2,010,3,010, ,   , ,   ,2,       ,2,       ,000145.4496,    ,1
14,1032,026,00150,02,02,2,43,05,052018,05,2018,2,4,92,1,1,211,24,1,91,96,0025000,49,2,      ,  ,    , ,052020,05,2020,1,  35000,1,1080    3020        ,1,080, ,   ,3,020, ,   , ,   ,1,0020000,2,       ,000145.7898,    ,1
14,1033,026,00092,01,01,2,26,02,062016,06,2016,1,8,41,1,1,222,24,1,91,96,0027000,24,1,072018,07,2018,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,1,0010000,2,       ,000168.4024,    ,1
14,1034,027,00133,02,02,2,42,02,032018,03,2018,2,3,61,1,1,232,36,1,91,96,0023000,41,2,      ,  ,    , ,032021,03,2021,1,  75000,5,1020            5SEE,1,020, ,   , ,   , ,   ,5,***,2,       ,2,       ,000134.2171,    ,1
14,1035,027,00133,01,01,1,36,01,042017,04,2017,2,8,54,1,1,213,36,1,31,15,0040000,17,2,      ,  ,    , ,042020,04,2020,1,  65000,5,102020753005        ,1,020,2,075,3,005, ,   , ,   ,2,       ,2,       ,000119.3495,    ,1
14,1035,027,00133,02,02,2,37,01,082015,08,2015,2,7,92,1,1,233,36,1,91,96,0022000,36,1,082018,08,2018,2,      ,  ,    ,1,  36000,5,1090        4010    ,1,090, ,   , ,   ,4,010, ,   ,1,0035000,2,       ,000134.2171,    ,1
14,1036,027,00104,01,01,2,32,01,022016,02,2016,4,7,52,1,1,213,36,1,91,96,0035000,31,2,      ,  ,    , ,022019,02,2019,1,  31000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000169.0889,    ,1
14,1037,027,00046,02,02,2,74,02,112016,11,2016,2,6,14,4, ,211,01,2,  ,  ,       ,  ,1,122016,12,2016,3,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000140.6084,    ,2
14,1038,024,00044,01,01,1,28,04,072014,07,2014,3,7,54,1,2,300,48,1,31,28,0200000,38,1,072018,07,2018,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,1,0100000,2,       ,000148.7945,    ,1
14,1039,024,00015,06,02,2,38,01,032018,03,2018,2,4,92,1,1,233,24,1,91,96,0021000,06,2,      ,  ,    , ,032020,03,2020,1, 120000,1,103020203020    5DEB,1,030,2,020,3,020, ,   ,5,***,2,       ,2,       ,000118.2574,    ,1
14,1040,024,00015,05,04,2,30,02,062016,06,2016,1,7,92,1,1,233,36,1,91,96,0021000,27,2,      ,  ,    , ,062019,06,2019,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000142.7263,    ,1
14,1041,024,00015,05,04,2,39,01,122016,12,2016,4,3,92,1,1,221,24,1,91,96,0019000,21,2,      ,  ,    , ,122018,12,2018,1,  42000,1,1080    3020        ,1,080, ,   ,3,020, ,   , ,   ,2,       ,2,       ,000118.2574,    ,1
14,1042,024,00015,05,08,2,35,02,122017,12,2017,2,7,52,1,1,222,24,1,91,96,0022000,46,2,      ,  ,    , ,122019,12,2019,1,  36000,1,1040    3060        ,1,040, ,   ,3,060, ,   , ,   ,2,       ,2,       ,000118.2574,    ,1
14,1043,024,00015,04,02,2,30,01,112016,11,2016,2,7,95,1,1,221,24,1,91,96,0019000,22,2,      ,  ,    , ,112018,11,2018,1,  60000,1,103020203050        ,1,030,2,020,3,050, ,   , ,   ,2,       ,2,       ,000142.7263,    ,1
14,1044,026,00005,06,08,2,30,01,022017,02,2017,2,3, 2,1,1,221,24,1,91,96,0020000,19,2,      ,  ,    , ,022019,02,2019,1,  90000,1,103020203030    5DEB,1,030,2,020,3,030, ,   ,5,***,2,       ,2,       ,000163.8610,    ,1
14,1045,027,00017,03,02,1,30,02,122016,12,2016,2,3,92,1,2,213,36,1,62,50,0029000,55,2,      ,  ,    , ,122019,12,2019,1,  42000,1,108020103010        ,1,080,2,010,3,010, ,   , ,   ,2,       ,2,       ,000178.2913,    ,1
14,1046,027,00017,04,02,2,40,01,032017,03,2017,2,4,92,1,1,211,36,1,91,96,0024000,18,2,      ,  ,    , ,032020,03,2020,1,  30000,5,1070    3030        ,1,070, ,   ,3,030, ,   , ,   ,2,       ,2,       ,000136.5445,    ,1
14,1047,025,00009,03,04,2,35,02,012017,01,2017,1,8,52,1,1,214,24,1,91,96,0019000,32,2,      ,  ,    , ,012019,01,2019,1,  21000,5,1083    3017        ,1,083, ,   ,3,017, ,   , ,   ,2,       ,2,       ,000149.8197,    ,1
14,1048,025,00009,04,02,2,36,02,122016,12,2016,2,4,92,1,1,222,36,1,91,96,0023000,21,2,      ,  ,    , ,122019,12,2019,1,  30000,5,1080    3020        ,1,080, ,   ,3,020, ,   , ,   ,2,       ,2,       ,000149.8197,    ,1
14,1049,024,00073,02,02,2,28,02,122017,12,2017,2,6,92,1,1,211,24,1,91,96,0026000,46,2,      ,  ,    , ,122019,12,2019,1,  39000,1,1060    3030    5DEB,1,060, ,   ,3,030, ,   ,5,***,2,       ,2,       ,000137.9033,    ,1
14,1050,025,00154,02,04,2,34,01,042016,04,2016,1,8,92,1,1,233,36,1,91,96,0020000,29,2,      ,  ,    , ,042019,04,2019,1,  32000,5,1075    300540055DEB,1,075, ,   ,3,005,4,005,5,***,2,       ,2,       ,000188.8304,    ,1
01,1051,055,00196,04,04,2,28,02,112017,11,2017,1,8,22,1,1,400,88,1,22,86,0080000,60,2,      ,  ,    , ,888888,88,8888,1,  30000,1,1070    3030        ,1,070, ,   ,3,030, ,   , ,   ,2,       ,2,       ,000339.2848,    ,1
01,1051,055,00196,05,04,2,27,02,112017,11,2017,1,8,22,1,1,400,88,1,22,86,0080000,60,2,      ,  ,    , ,888888,88,8888,1,  30000,1,1070    3030        ,1,070, ,   ,3,030, ,   , ,   ,2,       ,2,       ,000339.2848,    ,1
01,1052,055,00196,81,19,1,56,01,102016,10,2016,3,4,93,6, ,500,29,1,51,56,0079500,23,2,      ,  ,    , ,032019,03,2019,1,  90000,5,1080    3020        ,1,080, ,   ,3,020, ,   , ,   ,2,       ,2,       ,000326.4848,    , 
01,1053,055,00196,01,01,1,54,01,022017,02,2017,2,4,92,4, ,500,05,2,  ,  ,       ,  ,1,072017,07,2017,3,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000309.7430,    ,2
01,1053,055,00196,02,02,2,56,01,022017,02,2017,2,4,92,4, ,500,05,2,  ,  ,       ,  ,1,072017,07,2017,3,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000321.8120,    ,2
01,1054,053,00309,04,04,2,32,02,052016,05,2016,2,6,91,1,1,222,18,1,91,96,0011780,12,1,122017,12,2017,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000391.7779,    ,2
01,1054,053,00309,07,03,1,30,01,042017,04,2017,1,6,92,1,1,233,36,1,71,41,0022500,17,2,      ,  ,    , ,042020,04,2020,1,   6000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000441.6371,    ,1
01,1055,054,00324,03,04,2,27,02,042015,04,2015,1,8,22,1,1,233,36,1,32,86,0025000,36,1,042018,04,2018,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,1,0040000,2,       ,000344.1801,    ,1
01,1056,054,00324,02,14,2,48,02,022018,02,2018,3,4,91,1,1,222,24,1,91,96,0018000,31,2,      ,  ,    , ,022020,02,2020,1,  30000,5,1070    3030        ,1,070, ,   ,3,030, ,   , ,   ,2,       ,2,       ,000310.0280,    ,1
01,1057,054,00324,03,04,2,36,04,122017,12,2017,1,7,91,1,1,222,12,1,91,96,0020000,57,2,      ,  ,    , ,122018,12,2018,1,  30000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000339.2816,    ,1
01,1058,054,00324,03,02,1,39,02,112017,11,2017,2,4,61,1,1,213,36,1,93,27,0030000,46,2,      ,  ,    , ,112020,11,2020,1,  90000,1,1070    3030        ,1,070, ,   ,3,030, ,   , ,   ,2,       ,2,       ,000372.6765,    ,1
01,1059,054,00324,07,12,2,54,02,112015,11,2015,3,4,92,1,1,233,88,1,91,96,0018000,58,2,      ,  ,    , ,888888,88,8888,1,  90000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000310.0280,    ,1
01,1059,054,00324,08,14,2,36,02,052018,05,2018,4,4,52,1,1,234,24,1,91,96,0018000,50,2,      ,  ,    , ,052020,05,2020,1,   5000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,1,0020000,2,       ,000339.2816,    ,1
01,1060,054,00324,81,04,2,33,01,012016,01,2016,1,7,13,6, ,500,36,1,42,64,0060000,32,2,      ,  ,    , ,012019,01,2019,1,  60000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000331.1955,    , 
01,1061,054,00324,03,04,2,29,01,062016,06,2016,1,8,22,1,1,400,29,1,91,96,0040000,27,2,      ,  ,    , ,112018,11,2018,1,  90000,1,    2100            , ,   ,2,100, ,   , ,   , ,   ,2,       ,2,       ,000344.1801,    ,1
01,1061,054,00324,05,04,2,25,01,072017,07,2017,1,8,22,1,1,400,24,1,53,96,0040000,14,2,      ,  ,    , ,072019,07,2019,1,  90000,1,    2100            , ,   ,2,100, ,   , ,   , ,   ,2,       ,2,       ,000344.1801,    ,1
01,1062,054,00324,02,04,2,55,02,032017,03,2017,4,4,14,1,1,400,24,1,91,96,0015000,42,2,      ,  ,    , ,032019,03,2019,1,  23000,1,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,1,0005000,000326.4553,    ,1
01,1063,054,00324,02,02,1,39,02,012018,01,2018,2,4,61,1,1,214,36,1,93,20,0055000,43,2,      ,  ,    , ,012021,01,2021,1, 132000,1,1050    30254025    ,1,050, ,   ,3,025,4,025, ,   ,2,       ,2,       ,000372.6765,    ,1
01,1064,054,00324,81,04,2,31,01,112014,11,2014,1,8,22,6, ,500,88,1,22,86,0040000,46,2,      ,  ,    , ,888888,88,8888,1,  90000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000331.1955,    , 
01,1065,054,00324,02,02,1,38,02,112017,11,2017,2,7,92,1,1,234,12,1,93,27,0026000,32,2,      ,  ,    , ,112018,11,2018,1,  41000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000372.6765,    ,1
01,1066,054,00324,03,04,2,26,01,022017,02,2017,1,4,52,1,1,211,24,1,91,96,0028000,19,2,      ,  ,    , ,022019,02,2019,1,  12000,1,1020    3080        ,1,020, ,   ,3,080, ,   , ,   ,2,       ,2,       ,000344.1801,    ,1
01,1066,054,00324,04,04,2,25,01,102017,10,2017,1,7,52,1,1,235,24,1,51,56,0020000,11,2,      ,  ,    , ,102019,10,2019,1,  16000,5,1070    3030        ,1,070, ,   ,3,030, ,   , ,   ,2,       ,2,       ,000344.1801,    ,1
01,1066,054,00324,81,02,2,52,01,012016,01,2016,2,7,91,6, ,500,36,1,91,96,0040000,32,2,      ,  ,    , ,012019,01,2019,1,  30000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,1,0008000,000331.1955,    , 
01,1067,054,00324,81,11,1,71,04,072018,07,2018,2,8,31,6, ,500,12,2,  ,  ,       ,  ,2,      ,  ,    , ,072019,07,2019,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000331.1955,    , 
01,1067,054,00324,82,12,2,69,04,072018,07,2018,2,7,92,6, ,500,12,2,  ,  ,       ,  ,2,      ,  ,    , ,072019,07,2019,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000331.1955,    , 
01,1068,054,00324,02,12,2,65,02,052018,05,2018,3,7,92,1,1,400,88,1,94,56,0040000,57,2,      ,  ,    , ,888888,88,8888,1,   9000,1,1100                ,1,100, ,   , ,   , ,   , ,   ,1,0050000,2,       ,000307.1785,    ,1
01,1069,056,00327,81,11,1,52,01,112017,11,2017,2,4,13,6, ,500,88,1,51,56,0060000,10,2,      ,  ,    , ,888888,88,8888,1,  60000,1,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000340.6168,    , 
01,1069,056,00327,82,12,2,53,01,112017,11,2017,2,4,92,6, ,500,88,1,91,96,0050000,10,2,      ,  ,    , ,888888,88,8888,1,  65000,1,10902010            ,1,090,2,010, ,   , ,   , ,   ,2,       ,2,       ,000340.6168,    , 
01,1070,056,00327,04,03,1,37,02,042016,04,2016,4,4,92,1,1,234,36,1,72,45,0030000,54,2,      ,  ,    , ,042019,04,2019,1,  30000,1,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000383.2779,    ,1
01,1071,056,00030,01,01,2,44,02,042016,04,2016,3,2, 9,1,1,211,32,1,91,96,0024000,48,2,      ,  ,    , ,122018,12,2018,1,  38000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000342.7591,    ,1
01,1072,056,00030,03,04,2,29,03,032018,03,2018,1,4,52,1,1,211,24,1,91,96,0024000,48,2,      ,  ,    , ,032020,03,2020,1,  12000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000347.7078,    ,1
01,1073,056,00030,01,01,1,45,05,052018,05,2018,2,7, 9,1,2,400,09,1,21,50,0043200,45,1,092018,09,2018,2,      ,  ,    ,1, 135000,1,1050202530204005    ,1,050,2,025,3,020,4,005, ,   ,1,0043200,2,       ,000317.4326,    ,1
01,1074,056,00030,03,03,1,34,02,122017,12,2017,1,7,42,1,1,234,24,1,43,69,0025000,48,2,      ,  ,    , ,122019,12,2019,1,  48000,1,1070    30204010    ,1,070, ,   ,3,020,4,010, ,   ,2,       ,2,       ,000391.9585,    ,1
01,1074,056,00030,04,03,1,30,02,082017,08,2017,2,6, 9,1,1,234,24,1,42,55,0020000,48,2,      ,  ,    , ,082019,08,2019,1,  15000,1,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000391.9585,    ,1
01,1075,056,00030,02,03,1,37,02,032015,03,2015,2,6, 9,1,1,234,60,1,51,56,0045000,42,2,      ,  ,    , ,032020,03,2020,1,  60000,1,1075    3025        ,1,075, ,   ,3,025, ,   , ,   ,2,       ,2,       ,000376.4963,    ,1
01,1075,056,00030,03,08,2,33,01,012016,01,2016,2,6, 9,8, ,234,88,2,  ,  ,       ,  ,2,      ,  ,    , ,888888,88,8888,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000347.7078,    ,2
01,1076,056,00129,03,04,2,35,02,082017,08,2017,4,3,91,1,1,233,24,1,91,96,0018000,35,2,      ,  ,    , ,082019,08,2019,1,  23000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000346.1754,    ,1
01,1077,056,00129,81,12,2,74,01,072016,07,2016,3,3,61,6, ,500,32,2,  ,  ,       ,  ,2,      ,  ,    , ,032019,03,2019,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,1,0007000,000337.9250,    , 
01,1078,056,00129,02,02,2,45,02,112016,11,2016,2,7,94,1,1,211,24,1,91,96,0028000,46,2,      ,  ,    , ,112018,11,2018,1,  56000,5,1080    3020        ,1,080, ,   ,3,020, ,   , ,   ,2,       ,1,0004000,000316.3274,    ,1
01,1079,056,00129,02,02,2,28,01,112016,11,2016,2,3,61,1,1,232,29,1,91,96,0018000,22,2,      ,  ,    , ,042019,04,2019,1,  32000,5,1070    3030        ,1,070, ,   ,3,030, ,   , ,   ,2,       ,2,       ,000351.1734,    ,1
01,1080,055,00097,07,12,2,50,02,082018,08,2018,4,7,51,1,1,234,24,1,91,96,0020000,25,2,      ,  ,    , ,082020,08,2020,1,  15000,1,1080    3020        ,1,080, ,   ,3,020, ,   , ,   ,1,0015000,1,0018000,000313.6914,    ,1
01,1081,054,00126,03,04,2,30,01,082015,08,2015,1,4,52,1,1,213,48,1,53,96,0035000,37,2,      ,  ,    , ,082019,08,2019,1,  60000,1,1090    3010        ,1,090, ,   ,3,010, ,   , ,   ,2,       ,1,0009000,000364.3987,    ,1
01,1081,054,00126,06,04,2,45,02,122017,12,2017,2,5,52,1,1,213,24,1,53,96,0035000,34,2,      ,  ,    , ,122019,12,2019,1,  60000,1,1090    3010        ,1,090, ,   ,3,010, ,   , ,   ,2,       ,1,0006500,000328.2404,    ,1
01,1082,054,00126,02,02,2,35,02,082017,08,2017,2,4,92,1,1,211,24,1,91,96,0020000,38,2,      ,  ,    , ,082019,08,2019,1,  21500,4,1080    3020        ,1,080, ,   ,3,020, ,   , ,   ,2,       ,1,0004000,000359.2124,    ,1
01,1083,054,00126,07,03,1,34,02,082017,08,2017,2,4,92,1,1,234,24,1,72,45,0025000,26,2,      ,  ,    , ,082019,08,2019,1,  27000,5,10702030            ,1,070,2,030, ,   , ,   , ,   ,2,       ,1,0006700,000410.7735,    ,1
