W_REGN,W_PSU,W_HHID,SFILLER,SET1,SET2,SREL,SSEX,SAGE,TLEFT,DATE_LEFT_MONTH,DATE_LEFT_YEAR,MSTAT,HGRADE,USOCC,REASON,CTRY,STAY,INDWORK,OCCUP,NOMONTH,RET,DATE_RETURNED_MONTH,DATE_RETURNED_YEAR,DATE_EXPECTED_MONTH,DATE_EXPECTED_YEAR,CASHREM,CASHAMT,MODE,RETAPSEP,CASHHOME,KINDREM,KINDAMT,SWGT,PRRCD,LFS_IND,P6M_IND
41,1015016000,04470017,0013233180406502,01,01,3,2,27,01,10,2000,1,7,2231,1,051,24,1,2231,25,1,11,2002,,,2,,,2,,2,,00436.0778,,2,2
41,1015016000,04530088,0013233180406502,01,01,2,2,28,01,03,2001,2,4,0210,1,052,06,1,3473,06,1,08,2001,,,2,,,2,,2,,00436.0778,,2,2
41,1015016000,04560126,0013233180406502,02,02,3,1,24,01,01,2003,1,7,8322,1,050,10,1,8340,09,2,,,10,2003,1,012000,1,2,,2,,00444.3182,,1,1
41,1015016000,04560126,0013233180406502,01,02,3,1,28,04,12,2002,1,7,8322,1,052,08,1,7233,32,1,07,2003,,,1,015000,1,1,025000,2,,00477.2182,,1,1
41,1016011000,04690038,0013241060407202,01,01,3,2,30,02,09,2003,1,2,7435,1,888,24,1,7435,24,2,,,07,2005,2,,,2,,2,,00478.8497,,1,1
41,1017002000,04970207,0011231270408302,01,01,3,2,28,01,03,2002,1,4,8273,1,089,24,1,8273,17,2,,,03,2004,1,060000,4,2,,2,,00479.9258,,1,1
41,1017012000,05100218,0014214290408102,01,01,4,1,28,04,08,2003,2,7,0940,1,063,09,1,8340,09,2,,,05,2004,1,014000,1,2,,2,,00477.4861,,1,1
41,1019029002,05390093,0012223260411602,01,01,4,1,40,01,02,2001,3,4,6111,1,081,88,1,3122,20,2,,,88,8888,1,021000,4,2,,2,,00436.0940,,1,1
41,1021012000,05730057,0013242350413902,01,01,6,2,41,02,09,2001,3,6,6212,1,089,24,1,8273,60,2,,,09,2005,1,020000,4,1,070000,1,025500,00450.5935,,1,1
41,1021012000,05800132,0013242350413902,02,02,3,1,23,01,02,2002,1,6,4131,1,052,20,1,9333,18,2,,,02,2005,1,012000,4,2,,2,,00458.8105,,1,1
41,1021012000,05800132,0013242350413902,01,02,3,1,27,01,08,2000,1,7,4132,1,052,36,1,3133,36,1,08,2003,,,1,012000,4,1,150000,1,029000,00450.3014,,2,1
41,1021047000,05850006,0012241380412802,01,01,2,1,47,01,07,2003,2,2,6114,1,081,03,1,7136,03,2,,,07,2005,1,010000,4,2,,2,,00428.2385,,1,1
41,1021047000,05860019,0012241380412802,01,01,2,1,36,01,03,2003,2,2,6123,1,081,24,1,7136,06,2,,,03,2005,1,025000,4,2,,2,,00447.1618,,1,1
41,1022022001,06150301,0012212300416602,01,01,2,1,47,10,05,2003,2,7,2154,1,081,06,1,1430,60,2,,,10,2003,1,090000,1,1,050000,1,004000,00416.5773,,1,1
41,1022022001,06180391,0012212300416602,02,02,6,1,39,03,09,2002,2,6,4215,1,081,48,1,7241,48,1,09,2003,,,2,,,1,030000,2,,00435.3619,,1,1
41,1022022001,06180391,0012212300416602,01,02,6,2,44,03,09,2002,2,7,3231,1,081,12,1,3231,48,1,09,2003,,,2,,,1,020000,2,,00437.0958,,1,1
41,1022031000,06200031,0014223370416002,01,01,2,1,36,03,09,2001,2,3,9312,1,081,30,1,7136,59,2,,,05,2004,1,048000,4,2,,1,001450,00436.0940,,1,1
41,1022031000,06300296,0014223370416002,01,01,3,2,32,01,07,2003,1,7,3433,4,047,01,2,,,1,07,2003,,,2,,,1,000000,2,,00480.7328,,1,2
41,1022031000,06360457,0014223370416002,02,02,4,1,45,03,10,2002,2,7,0940,1,001,10,1,3142,50,1,07,2003,,,1,090000,1,1,050000,2,,00417.2778,,1,1
41,1022031000,06360457,0014223370416002,01,02,1,2,73,01,04,2002,3,7,0221,4,096,03,2,,,1,07,2002,,,2,,,2,,2,,00444.7093,,1,2
41,1023017001,06420121,0014243280416702,01,01,2,1,42,02,02,2002,2,7,6114,1,081,24,1,8340,19,2,,,02,2004,1,035000,1,2,,1,014500,00432.6775,,1,1
41,1023017001,06440171,0014243280416702,01,01,2,2,28,01,02,2003,2,7,0210,1,081,24,1,9131,07,2,,,02,2005,1,040000,1,2,,2,,00476.9666,,1,1
41,1023031000,06510003,0011241280417202,01,01,3,2,23,01,06,2000,1,6,5220,1,082,24,1,9131,36,2,,,06,2004,1,023000,1,2,,1,005650,00445.8372,,1,1
41,1023031000,06540075,0011241280417202,01,02,5,2,23,03,03,2001,1,6,0940,1,047,36,1,9131,42,2,,,03,2004,1,055000,1,2,,1,007500,00458.9501,,1,1
41,1023031000,06540075,0011241280417202,02,02,4,2,49,02,11,2002,2,7,0210,1,047,24,1,9131,11,2,,,11,2004,1,045000,1,2,,1,002700,00429.5717,,1,1
41,1023033001,06730045,0012242250417102,01,01,2,1,40,04,03,2001,2,7,6114,1,081,12,1,8340,24,1,06,2002,,,1,061000,1,2,,2,,00448.8061,,1,2
41,1023033001,06820171,0012242250417102,01,01,3,1,22,01,06,2001,1,7,0232,1,081,24,1,8340,27,2,,,06,2004,1,040000,1,2,,2,,00458.8105,,1,1
41,1026022000,06900019,0014222080420302,01,01,2,1,38,02,10,2001,2,3,7123,1,081,24,1,7123,43,2,,,10,2003,1,055000,1,2,,2,,00446.9106,,1,1
41,1026022000,06930043,0014222080420302,01,01,3,1,24,01,10,2001,1,6,0910,1,035,09,1,8340,23,2,,,12,2003,1,066000,1,2,,2,,00456.8728,,1,1
41,1026022000,06960067,0014222080420302,01,01,2,2,33,02,04,2003,2,6,4211,1,039,24,1,9131,30,2,,,04,2005,1,016000,1,2,,2,,00492.6566,,1,1
41,1026022000,07040131,0014222080420302,01,01,3,1,36,03,09,2002,1,6,7241,1,081,24,1,4190,54,2,,,09,2004,1,008000,3,2,,2,,00446.9106,,1,1
41,1026025001,07140296,0013212120421002,01,01,2,2,34,01,09,2002,2,4,7435,1,015,88,1,7435,12,2,,,88,8888,1,073000,1,2,,2,,00479.9258,,1,1
41,1026025001,07150330,0013212120421002,01,01,6,2,29,01,02,2000,1,7,0940,1,082,24,1,9131,24,1,01,2002,,,2,,,2,,2,,00436.8124,,2,2
41,1028020002,07470194,0014231150422802,01,01,3,1,33,02,05,2003,1,5,0940,1,096,10,1,8340,05,2,,,03,2004,1,060000,1,2,,2,,00478.0220,,1,1
41,1028029000,07760446,0014221190423302,01,01,2,1,34,01,04,2003,2,6,3115,1,015,24,1,3113,05,2,,,04,2005,1,072000,1,2,,2,,00477.7541,,1,1
41,1030004000,08020636,0011221290424702,02,02,3,2,26,01,04,2001,2,7,2341,1,096,12,1,4215,29,2,,,04,2004,1,030000,1,2,,1,007500,00479.6567,,1,1
41,1030004000,08020636,0011221290424702,01,02,4,1,27,01,08,2003,2,4,8321,4,096,12,1,8321,01,2,,,08,2004,2,,,2,,2,,00477.7541,,1,1
41,1030004000,08030673,0011221290424702,02,02,2,2,49,01,11,2002,2,2,8321,8,018,10,2,,,2,,,12,2003,2,,,2,,2,,00418.0016,,1,2
41,1030004000,08030673,0011221290424702,01,02,4,1,32,01,10,2002,2,7,3451,1,081,14,1,2451,10,2,,,12,2003,1,150000,1,2,,2,,00477.7541,,1,1
41,1030020000,08220520,0014212190425002,01,01,2,1,35,03,03,2003,2,5,6131,1,096,12,1,5122,27,2,,,05,2004,1,036000,1,2,,2,,00435.3619,,1,1
41,1031028000,08480065,0013214180425602,01,01,3,2,25,01,03,2000,1,4,4132,1,052,12,1,4132,12,1,03,2001,,,2,,,2,,2,,00436.3227,,2,2
41,1031035001,08620002,0011213180427302,01,01,3,1,32,01,08,1999,2,6,5123,4,018,03,2,,,1,08,1999,,,2,,,2,,2,,00476.9502,,1,2
41,1031035001,08660056,0011213180427302,01,01,2,2,33,01,07,2002,2,6,7435,1,052,01,1,3152,06,1,10,2002,,,1,040000,3,2,,2,,00435.8330,,2,2
41,1033011000,08910146,0014241170429002,01,01,1,1,46,01,10,1999,2,3,6420,1,028,11,1,3142,11,1,10,2000,,,2,,,2,,2,,00435.8330,,2,2
41,1033011000,08920164,0014241170429002,01,01,2,1,37,03,05,2003,2,4,6420,1,028,09,1,3142,27,2,,,02,2004,1,060000,2,1,040000,1,028000,00434.3858,,1,1
41,2102010002,00350207,0012232060432102,01,01,3,2,40,04,06,2002,4,5,5169,1,028,21,1,9131,53,2,,,03,2004,1,066000,1,2,,2,,00446.7503,,1,1
41,2103025002,00610121,0011251130435402,01,01,3,1,24,01,06,2001,2,4,3119,1,081,27,1,3119,27,1,09,2003,,,1,035000,4,1,060000,2,,00444.3182,,1,1
41,2103025002,00620139,0011251130435402,01,01,4,1,46,02,07,2003,2,4,8322,1,081,24,1,8324,26,2,,,07,2005,2,,,1,020000,2,,00415.8768,,1,1
41,2103025002,00630158,0011251130435402,01,01,2,1,40,02,05,2003,2,4,9313,1,081,24,1,7141,40,2,,,05,2005,1,015000,1,2,,2,,00434.6298,,1,1
41,2103025002,00670233,0011251130435402,01,01,2,1,55,01,01,2000,2,6,7244,1,018,88,1,7244,45,2,,,88,8888,2,,,2,,2,,00470.0637,,1,1
41,2103025002,00700290,0011251130435402,01,01,1,1,30,01,08,2003,2,4,1314,1,081,24,1,9131,01,2,,,08,2005,2,,,2,,2,,00477.2182,,1,1
41,2103038001,00950341,0013222230432802,01,01,2,1,47,01,04,2003,2,7,2154,1,081,36,1,2154,05,2,,,04,2006,1,060000,4,2,,2,,00416.5773,,1,1
41,2103043001,00990019,0011221220436102,01,01,4,2,25,01,08,2003,2,4,0210,1,082,04,1,4211,01,2,,,12,2003,2,,,2,,2,,00479.6567,,1,1
41,2103043001,01020109,0011221230436102,01,01,2,1,43,03,08,2002,2,7,0920,1,096,88,1,8340,28,2,,,88,8888,1,240000,1,2,,2,,00435.1179,,1,1
41,2103043001,01030138,0011221230436102,01,01,2,1,30,05,05,2003,2,6,0920,1,052,14,1,8340,42,2,,,03,2004,1,060000,1,2,,2,,00477.7541,,1,1
41,2103043001,01060232,0011221230436102,01,01,2,2,46,05,07,2002,2,7,0210,1,010,08,1,2231,32,2,,,03,2004,1,120000,1,2,,2,,00418.0016,,1,1
41,2103043001,01070262,0011221230436102,01,01,2,1,38,05,05,2003,2,7,0920,1,039,05,1,3141,36,2,,,10,2003,1,160000,1,2,,2,,00435.1179,,1,1
41,2103043001,01090323,0011221230436102,01,03,6,1,70,01,09,2003,2,4,0222,4,094,03,2,,,2,,,12,2003,2,,,2,,2,,00441.9539,,1,2
41,2103043001,01090323,0011221230436102,02,03,6,2,65,01,09,2003,2,3,0210,4,094,03,2,,,2,,,12,2003,2,,,2,,2,,00443.7139,,1,2
41,2103043001,01090323,0011221230436102,03,03,6,2,25,03,07,2003,1,7,0210,1,094,24,1,3439,50,2,,,07,2005,1,030000,1,2,,2,,00479.6567,,1,1
41,2103043001,01130443,0011221230436102,01,01,2,1,45,01,05,2003,2,7,0920,1,096,10,1,7136,05,2,,,03,2004,1,120000,1,2,,2,,00416.3438,,1,1
41,2103044004,01200026,0011211180436202,01,01,3,2,24,01,01,2003,1,5,0232,1,052,06,1,3473,06,1,06,2003,,,2,,,1,060000,2,,00436.3227,,2,1
41,2103044004,01320095,0011211180436202,01,03,1,1,50,02,07,2002,2,4,8322,4,096,02,2,,,1,10,2002,,,2,,,2,,2,,00416.1103,,1,2
41,2103044004,01320095,0011211180436202,03,03,3,1,19,01,06,2003,1,6,0232,4,096,06,2,,,2,,,12,2003,2,,,2,,2,,00444.5677,,1,2
41,2103044004,01320095,0011211180436202,02,03,2,2,43,02,06,2003,2,7,2412,4,096,06,2,,,2,,,12,2003,2,,,2,,2,,00436.6057,,1,2
41,2103044004,01390136,0011211180436202,01,01,3,2,26,02,05,2001,1,7,2132,1,096,24,1,2132,24,1,09,2002,,,2,,,2,,2,,00436.3227,,2,2
41,2103044004,01400141,0011211180436202,01,01,1,1,42,04,06,2003,2,7,0232,1,047,09,1,8340,40,2,,,03,2004,1,020000,1,2,,2,,00434.8738,,1,1
41,2103047002,01560042,0014261170436502,01,01,2,1,40,04,12,2002,2,6,0920,1,096,12,1,8340,40,2,,,12,2003,1,120000,1,2,,2,,00435.1179,,1,1
41,2103047002,01640387,0014261170436502,01,01,2,1,30,05,07,2003,2,7,0232,1,035,09,1,8340,45,2,,,04,2004,1,030000,1,2,,2,,00494.2284,,1,1
41,2103049006,01830082,0011231170436702,01,01,2,1,45,02,05,2002,2,7,0920,1,051,24,1,1430,14,2,,,05,2004,1,048000,1,2,,2,,00433.7273,,1,1
41,2103049006,01890148,0011231170436702,01,01,2,1,41,04,05,2003,2,7,0920,1,096,08,1,8340,32,2,,,01,2004,1,060000,1,2,,2,,00453.2852,,1,1
41,2103049006,01940195,0011231170436702,01,01,2,1,43,05,07,2002,2,7,0920,1,014,10,1,3142,50,1,08,2003,,,1,200000,1,1,050000,2,,00453.2852,,1,1
41,2103055001,02080062,0013242290437002,01,01,3,2,26,01,11,2000,1,4,7243,1,089,36,1,7243,34,2,,,11,2003,1,030000,1,2,,2,,00493.9146,,1,1
41,2103055001,02150209,0013242290437002,01,01,1,1,38,04,12,2002,2,6,7244,1,081,12,1,7244,48,2,,,12,2003,1,060000,1,2,,2,,00448.0518,,1,1
41,2103055001,02170249,0013242290437002,01,01,1,1,39,03,01,2003,2,5,5169,1,081,24,1,3221,60,2,,,01,2005,1,063000,4,2,,2,,00448.0518,,1,1
41,2103061002,02260047,0013212200432702,01,01,1,1,41,05,07,2002,2,6,7223,1,094,12,1,7223,60,1,08,2003,,,1,105000,1,1,200000,2,,00445.9775,,1,1
41,2103061002,02270061,0013212200432702,01,02,1,2,25,01,02,2003,4,6,5123,1,052,06,1,3473,06,1,08,2003,,,1,042000,4,1,150000,2,,00491.6280,,1,1
41,2103061002,02270061,0013212200432702,02,02,6,2,29,01,04,2001,1,4,3473,1,052,06,1,3473,06,1,09,2001,,,1,065000,3,2,,2,,00491.6280,,1,2
41,2103061002,02300100,0013212200432702,01,01,2,1,37,05,07,2002,2,7,2155,1,081,22,1,2155,60,2,,,05,2004,1,090000,1,2,,2,,00445.9775,,1,1
41,2103061002,02310113,0013212200432702,01,01,2,1,42,01,07,2002,2,6,5122,1,096,13,1,5122,14,1,08,2003,,,1,120000,1,1,200000,2,,00445.9775,,1,1
41,2103061002,02350171,0013212200432702,01,01,3,2,23,01,12,2001,1,6,1490,1,052,88,1,1490,21,2,,,88,8888,1,060000,1,2,,2,,00457.7346,,1,1
41,2103061002,02360185,0013212200432702,01,01,1,1,40,05,02,2002,2,6,5123,1,087,12,1,5123,60,2,,,03,2004,1,120000,1,2,,2,,00445.9775,,1,1
41,2103061002,02410267,0013212200432702,01,01,1,1,29,01,07,2002,2,6,8340,1,057,12,1,7242,12,1,08,2003,,,1,010000,1,1,028000,2,,00489.6778,,1,1
41,2103061002,02420280,0013212200432702,02,02,3,1,05,99,99,9999,1,0,9999,9,999,99,9,9999,99,9,99,9999,,,9,999999,9,9,999999,9,999999,00432.4690,,1,
41,2103061002,02420280,0013212200432702,01,02,1,1,47,03,07,2002,2,7,2411,1,081,88,1,2411,36,2,,,88,8888,1,100000,1,2,,2,,00426.7349,,1,1
41,2103068003,02720028,0014232230437702,01,01,3,2,27,01,09,2003,1,7,4190,1,021,12,1,2331,01,2,,,09,2004,2,,,2,,2,,00479.1187,,1,1
41,2103068003,02900238,0014232230437702,01,01,3,1,38,02,06,2003,1,7,2221,1,081,12,1,2221,24,2,,,06,2004,1,036000,4,1,100000,2,,00434.6298,,1,1
41,2103069002,02910002,0011252280433202,01,01,6,2,28,03,08,2000,2,4,0210,1,052,06,1,3473,18,1,02,2001,,,2,,,2,,2,,00435.8330,,2,2
41,2105034000,03460022,0012241020438902,01,01,2,1,30,03,10,2002,2,6,3119,1,081,24,1,3119,36,2,,,10,2004,1,090000,1,2,,2,,00477.2182,,1,1
41,2105034000,03540049,0012241020438902,01,01,2,1,44,01,04,2003,2,4,3429,1,081,12,1,8324,00,2,,,04,2004,2,,,2,,2,,00434.6298,,1,1
41,2105034000,03560057,0012241020438902,01,01,6,1,30,02,05,2003,2,4,5122,1,051,24,1,5122,28,2,,,05,2004,1,005000,3,2,,2,,00477.2182,,1,1
41,2106010002,03580005,0012221300442302,01,01,2,2,41,03,07,2002,2,4,0940,1,039,24,1,9131,38,2,,,07,2004,1,030000,3,2,,2,,00436.8508,,1,1
41,2106010002,03620082,0012221300442302,01,01,3,1,25,01,08,2002,1,7,0940,1,081,24,1,2141,13,2,,,08,2004,1,100000,4,2,,2,,00477.7541,,1,1
41,2106010002,03650122,0012221300442302,01,01,1,1,35,04,11,2002,2,4,0940,1,081,12,1,7212,46,2,,,11,2003,1,048000,1,2,,2,,00435.1179,,1,1
41,2106010002,03670142,0012221300442302,02,03,4,1,26,02,05,2002,2,7,0940,1,089,36,1,8290,41,2,,,05,2005,2,,,2,,2,,00477.7541,,1,1
41,2106010002,03670142,0012221300442302,01,03,3,2,28,03,10,2002,1,7,0940,1,089,14,1,8290,36,2,,,12,2003,1,036000,4,2,,1,001100,00479.6567,,1,1
41,2106010002,03670142,0012221300442302,03,03,3,2,26,02,08,2002,2,7,0940,1,089,36,1,8290,38,2,,,08,2005,1,044000,1,2,,2,,00479.6567,,1,1
41,2106010002,03690178,0012221300442302,01,01,6,1,35,01,01,1999,1,7,0940,1,081,24,1,7241,24,1,01,2001,,,2,,,2,,2,,00436.5675,,2,2
41,2106010002,03700190,0012221300442302,01,01,1,1,35,05,08,2003,2,7,0940,1,032,02,1,2151,60,2,,,10,2003,1,060000,4,2,,2,,00435.1179,,1,1
41,2106010002,03710207,0012221300442302,01,01,6,2,28,01,09,2003,2,6,0210,8,052,12,2,,,2,,,09,2004,2,,,2,,2,,00479.6567,,1,2
41,2106010002,03750284,0012221300442302,01,01,1,1,34,04,10,2001,2,7,0940,1,021,24,1,2141,60,2,,,10,2003,1,050000,4,2,,2,,00477.7541,,1,1
41,2106011025,03940091,0010110010442402,01,01,1,1,39,05,09,2003,2,4,0940,1,059,06,1,5169,54,2,,,03,2004,1,055000,4,2,,2,,00451.9564,,1,1
41,2106011025,03960149,0010110010442402,01,01,2,2,55,05,09,2003,2,7,0940,1,081,24,1,2351,60,2,,,09,2005,1,025000,4,2,,2,,00490.7479,,1,1
41,2106020006,04300201,0011271320443102,01,01,6,2,22,02,07,2003,1,4,0910,1,081,12,1,9131,24,2,,,07,2004,1,032000,1,1,075000,2,,00447.5905,,1,1
41,2106020006,04340290,0011271320443102,01,01,6,2,38,04,01,2003,1,5,7435,1,089,24,1,9131,56,2,,,01,2005,1,063000,4,2,,2,,00437.8308,,1,1
41,2106020006,04380384,0011271320443102,01,01,2,2,43,03,08,2003,2,2,7435,1,039,12,1,9131,37,2,,,08,2004,1,024000,1,1,010000,2,,00437.8308,,1,1
41,2106020006,04390406,0011271320443102,01,01,3,2,43,02,03,2002,2,3,5169,1,103,24,1,9131,52,2,,,03,2004,1,116000,1,2,,2,,00437.8308,,1,1
41,2106032001,04410017,0011241260444002,01,01,1,1,51,02,02,2003,2,4,8322,1,081,12,1,7212,27,1,09,2003,,,1,075000,1,1,045000,2,,00436.0778,,2,1
41,2106042001,04580022,0014231250444802,01,01,1,1,44,09,09,2003,2,7,2460,8,039,01,1,2460,00,2,,,10,2003,2,,,1,000000,2,,00445.1908,,1,1
41,2106046001,04860114,0011222300447802,01,01,3,2,32,09,01,2003,1,4,0232,1,052,06,1,2454,54,1,07,2003,,,1,027000,4,1,080000,2,,00479.9258,,1,1
41,2106046001,04870128,0011222300447802,01,01,4,1,35,02,05,2002,2,5,7223,1,081,24,1,7223,36,2,,,05,2004,1,060000,4,2,,2,,00435.3619,,1,1
41,2106047001,05030065,0014251190445202,01,01,1,1,52,11,10,2002,2,4,2453,1,052,08,1,2453,65,1,06,2003,,,1,022500,4,1,060000,1,010000,00415.8768,,1,1
41,2106053002,05180145,0011212260445702,01,01,2,2,32,01,09,2001,2,7,0210,1,039,24,1,9131,24,1,09,2003,,,1,025000,4,1,050000,2,,00447.4634,,2,1
41,2106053002,05208001,0011212260445702,01,01,6,2,36,05,04,2001,1,6,0940,1,039,36,1,9131,60,2,,,04,2004,1,015000,4,2,,2,,00447.7537,,1,1
41,2106053002,05250487,0011212260445702,01,01,1,1,51,05,08,2003,2,6,0940,1,888,04,1,5122,50,2,,,12,2003,1,022000,3,2,,2,,00426.7349,,1,1
41,2106053002,05268003,0011212260445702,01,01,3,2,49,05,12,2002,1,4,0940,1,039,24,1,9131,60,2,,,12,2004,1,100000,3,2,,1,008000,00428.4340,,1,1
41,2106053002,05290220,0011212260445702,01,01,3,2,27,05,03,2003,1,4,0940,1,052,06,1,3473,30,1,09,2003,,,1,060000,4,1,200000,1,011000,00447.4634,,2,1
41,2106056011,05440072,0010110080446002,01,01,1,1,39,05,03,2003,2,7,7244,1,081,12,1,7244,51,1,06,2003,,,2,,,1,000000,1,003048,00454.4416,,2,1
41,2106056029,05520032,0010110080446002,01,01,1,1,36,04,03,2003,2,7,0232,1,081,09,1,2151,33,2,,,12,2003,1,120000,1,2,,2,,00452.9326,,1,1
41,2108010000,05800081,0012231090450202,01,01,1,1,31,01,07,1999,2,6,8273,1,089,19,1,8273,19,1,02,2001,,,2,,,2,,2,,00437.3021,,2,2
41,2108015001,06130097,0011261090448702,02,02,6,1,48,05,01,2002,1,7,3416,1,081,24,1,4121,56,2,,,01,2004,1,090000,1,2,,2,,00430.7005,,1,1
41,2108015001,06130097,0011261090448702,01,02,3,2,30,02,04,2003,2,6,9132,1,081,12,1,9132,29,2,,,04,2004,1,039000,4,2,,2,,00496.1966,,1,1
41,2108015001,06260306,0011261090448702,01,01,1,1,48,01,12,2002,2,7,1313,4,096,04,2,,,1,04,2003,,,2,,,1,000000,2,,00430.7005,,1,2
41,2108023004,06370281,0010110020449202,01,01,3,2,29,02,03,2003,2,7,5123,1,096,08,1,4123,14,2,,,11,2003,1,105000,4,2,,1,007000,00499.2950,,1,1
41,2108023004,06410385,0010110020449202,01,01,1,1,39,05,08,1999,2,4,5121,1,081,88,1,5220,49,2,,,88,8888,1,090000,4,2,,2,,00452.9326,,1,1
41,2108023013,06460128,0010110020449202,02,03,2,2,59,01,05,2003,2,2,0210,4,052,06,2,,,2,,,11,2003,2,,,2,,2,,00491.8079,,1,2
41,2108023013,06460128,0010110020449202,01,03,1,1,64,01,05,2003,2,4,0129,4,052,03,2,,,1,08,2003,,,2,,,1,000000,2,,00489.8586,,1,2
41,2108023013,06460128,0010110020449202,03,03,3,2,28,02,05,2003,2,7,0210,4,052,04,2,,,2,,,88,8888,2,,,2,,2,,00499.2950,,1,2
41,2109018002,06540026,0012211120453502,01,01,1,1,34,05,09,2002,2,7,8340,1,082,24,1,8340,30,2,,,09,2004,1,200000,1,1,300000,1,038000,00477.4861,,1,1
41,2109018002,06570063,0012211120453502,01,01,1,1,45,99,99,9999,2,7,9999,1,999,99,9,9999,99,9,99,9999,,,9,999999,9,9,999999,9,999999,00416.1103,,1,2
41,2109018002,06590090,0012211120453502,01,01,1,1,45,05,07,2003,2,7,2231,1,081,10,1,2231,50,2,,,03,2004,1,324000,1,2,,2,,00416.1103,,1,1
41,2109018002,06670194,0012211120453502,01,01,3,2,36,12,08,2003,4,6,4115,1,052,05,1,2332,36,2,,,12,2003,1,060000,1,1,050000,1,026000,00436.6057,,1,1
41,2109018002,06690220,0012211120453502,01,01,1,1,41,03,01,2003,2,7,4131,1,081,18,1,4121,36,2,,,06,2004,1,072000,4,2,,2,,00434.8738,,1,1
41,2109026004,06790056,0014222140450902,01,01,3,1,21,01,06,2003,1,4,7244,1,052,12,1,7244,03,2,,,06,2004,1,060000,1,2,,2,,00445.0666,,1,1
41,2109026004,06820086,0014222140450902,01,01,1,1,38,02,07,2003,2,7,2152,1,078,36,1,2152,15,2,,,07,2005,1,072000,1,2,,2,,00435.3619,,1,1
41,2109033002,07010055,0013241090458402,01,01,1,1,58,03,05,2001,2,4,8322,1,096,10,1,8321,36,1,02,2002,,,1,015000,1,2,,2,,00470.0637,,1,2
41,2109033002,07020061,0013241090453402,01,01,2,2,59,02,06,2003,2,3,0231,4,052,05,2,,,2,,,11,2003,2,,,2,,2,,00471.9341,,1,2
41,2109033002,07040073,0013241090453402,01,01,2,2,66,01,09,2003,2,2,1314,6,096,24,2,,,2,,,09,2005,2,,,2,,2,,00443.2162,,1,
41,2109033002,07070091,0013241090453402,01,01,4,1,35,03,08,2002,2,6,1213,1,082,10,1,3115,40,1,08,2003,,,1,040000,1,1,050000,1,002000,00434.6298,,1,1
41,2109039004,07110037,0014212100451502,01,01,1,1,51,05,10,2002,2,6,5159,1,066,10,1,5122,50,1,07,2003,,,1,081000,1,1,162000,1,005000,00416.8108,,1,1
41,2109039004,07170153,0014212100451502,01,01,1,1,34,01,08,2003,2,6,8290,8,052,03,1,8290,01,2,,,11,2003,2,,,2,,2,,00478.2900,,1,1
41,2109039004,07180174,0014212100451502,01,01,1,1,38,05,02,2002,2,6,8323,1,052,20,1,8340,50,2,,,10,2003,1,192000,1,2,,2,,00435.6059,,1,1
41,2109039004,07250307,0014212100451502,01,01,1,1,41,05,08,2003,2,6,5122,1,047,09,1,5122,50,2,,,05,2004,1,200000,1,1,200001,1,005000,00435.6059,,1,1
41,2109080002,07300089,0013221150452402,01,01,1,1,41,07,02,2003,2,6,5123,1,096,08,1,5123,45,2,,,10,2003,1,210000,1,2,,1,010000,00435.1179,,1,1
41,2109080002,07320145,0013221150452402,01,01,1,1,45,05,01,2003,2,7,8340,1,096,11,1,8340,45,2,,,12,2003,1,600000,1,2,,2,,00416.3438,,1,1
41,2109080002,07390332,0013221150452402,01,01,1,1,26,04,01,2002,2,6,5220,1,078,18,1,4121,54,1,09,2003,,,1,060000,1,1,108000,1,005300,00477.7541,,1,1
41,2111005002,07540255,0014211050457002,01,01,1,1,40,01,11,2002,2,6,7231,1,081,24,1,7231,10,2,,,11,2004,1,030000,4,2,,2,,00434.8738,,1,1
41,2111005002,07580361,0014211050457002,01,01,1,1,50,01,05,2002,2,7,5220,1,094,12,1,8163,12,1,06,2003,,,1,060000,4,1,080000,2,,00436.3227,,2,1
41,2111005002,07590384,0014211050457002,01,01,3,1,30,05,06,2003,1,7,2153,1,081,12,1,2153,51,2,,,06,2004,2,,,2,,2,,00477.4861,,1,1
41,2111012000,07720118,0013251050458302,01,01,1,1,37,04,05,2003,2,6,8211,1,018,11,1,8211,44,2,,,04,2004,1,060000,1,1,070000,2,,00434.6298,,1,1
41,2111012000,07860497,0013251050458302,01,01,4,2,29,01,09,2000,2,6,0920,6,096,15,2,,,1,04,2002,,,2,,,2,,2,,00479.1187,,1,
41,2115023002,08370007,0011272250462102,01,01,1,1,41,05,08,2003,2,6,0231,3,014,03,1,1430,60,2,,,11,2003,1,480000,1,1,000000,1,010000,00446.0052,,1,1
41,2115023002,08420087,0011272250462102,01,01,6,1,35,01,09,2001,1,3,9313,1,081,24,1,9313,05,1,02,2002,,,2,,,2,,2,,00447.4912,,2,2
41,2115023002,08490198,0011272250462102,01,01,1,1,35,02,09,2003,2,7,0232,1,070,05,1,8340,13,2,,,02,2004,1,045000,1,1,050000,2,,00446.0052,,1,1
41,2115023002,08550278,0011272250462102,01,01,5,1,28,01,03,2003,2,4,1430,8,050,01,1,3152,01,1,04,2003,,,2,,,1,005000,1,002500,00489.7083,,1,1
41,2117016002,09060116,0014272100463602,01,01,3,2,34,01,10,1998,1,4,9112,1,089,36,1,8271,36,1,09,2001,,,2,,,2,,2,,00437.5469,,2,2
